,c1,c2
23963,374016.0,0.0072198005598721506
4172,354225.0,0.007227792492523326
12840,362893.0,0.007232110525133501
5204,355257.0,0.007232163421550659
4593,354646.0,0.007236498070557291
8354,358407.0,0.0072457034296001775
14059,364112.0,0.007251525474682276
10458,360511.0,0.007252673688724598
3270,353323.0,0.0072563870462554105
6343,356396.0,0.007262430213412232
2896,352949.0,0.007271910996493648
9369,359422.0,0.00727735365190412
20258,370311.0,0.007282107622676808
3388,353441.0,0.007284429286687355
18838,368891.0,0.007287448380555902
20290,370343.0,0.007287694078474447
63,350116.0,0.007288925262400556
21245,371298.0,0.007289232844490488
8670,358723.0,0.007289302676418539
9147,359200.0,0.007292316492646981
16192,366245.0,0.007295992894114412
22690,372743.0,0.007297681826062834
22916,372969.0,0.007298797077353159
6887,356940.0,0.007305495144690193
1159,351212.0,0.007306601029668714
18916,368969.0,0.007307354363070025
20766,370819.0,0.007310530076237493
16450,366503.0,0.0073148038846649445
2319,352372.0,0.00733260275832842
11559,361612.0,0.007334225111893785
2615,352668.0,0.007335095699803857
2020,352073.0,0.0073368927214876424
21236,371289.0,0.007337525932429945
20512,370565.0,0.007340630326407642
145,350198.0,0.0073528608496075745
8942,358995.0,0.007361022801919668
19449,369502.0,0.007363827615704422
16073,366126.0,0.007367888245917601
50,350103.0,0.00737418219364263
18301,368354.0,0.007374439182280627
11463,361516.0,0.007377538267751898
3311,353364.0,0.007379960348670783
3329,353382.0,0.007386723142721376
4681,354734.0,0.007387523256836646
7583,357636.0,0.007388903610956652
22203,372256.0,0.007390178590010989
24532,374585.0,0.007391257928431266
5987,356040.0,0.007395129264374406
15340,365393.0,0.007395370372057725
17400,367453.0,0.007397573990924073
6706,356759.0,0.007400067781576118
2616,352669.0,0.007400072437967863
5673,355726.0,0.007400300711734666
16492,366545.0,0.007403187206074465
10642,360695.0,0.007411044221327079
19758,369811.0,0.007413020908857383
5590,355643.0,0.00741396383524225
431,350484.0,0.00741673546861028
15164,365217.0,0.007420563830300379
7505,357558.0,0.0074257099404248786
21810,371863.0,0.007430253415737958
127,350180.0,0.00743296737800789
14920,364973.0,0.0074338901856710925
15396,365449.0,0.007440090251429829
10470,360523.0,0.007461046923026828
13522,363575.0,0.0074622226086819765
13409,363462.0,0.007465516744076957
8966,359019.0,0.007469595754904742
15160,365213.0,0.0074705047711255985
758,350811.0,0.0074809313435680235
11848,361901.0,0.007482993096147622
21720,371773.0,0.007483146342088344
2183,352236.0,0.0074925689814573865
3475,353528.0,0.007500892726971723
22543,372596.0,0.0075017746448261665
13362,363415.0,0.00750303090304984
6757,356810.0,0.007504767547374589
186,350239.0,0.007510471827680079
838,350891.0,0.007511838866831927
18492,368545.0,0.0075194416830911435
9511,359564.0,0.007533321574262082
287,350340.0,0.007536663862697752
3637,353690.0,0.0075379481516852954
5465,355518.0,0.007546278929219417
8356,358409.0,0.007548393489261394
60,350113.0,0.007549200542795921
17173,367226.0,0.007549636041877652
18726,368779.0,0.007554762804504884
8886,358939.0,0.007556705832182163
13707,363760.0,0.007558235509262074
10644,360697.0,0.00756244324176106
11025,361078.0,0.007565197914888189
825,350878.0,0.007568902148262602
16711,366764.0,0.007576774741703968
24842,374895.0,0.007585788727008628
8654,358707.0,0.007586556596830595
7578,357631.0,0.007587593262600695
7624,357677.0,0.007590469148607684
3057,353110.0,0.007601436967526102
11531,361584.0,0.007605419978313875
13669,363722.0,0.007608788176551564
12318,362371.0,0.00760880557568703
8076,358129.0,0.007611898558548305
21826,371879.0,0.007613461418045452
7338,357391.0,0.007614434819482027
9562,359615.0,0.007615069291233465
4471,354524.0,0.007620988404432466
19026,369079.0,0.007622103610181413
298,350351.0,0.007622778680912914
4061,354114.0,0.007630351011582908
15200,365253.0,0.007631121321563363
16920,366973.0,0.007637363334372688
11262,361315.0,0.007637462872028591
11668,361721.0,0.007642633315298608
22638,372691.0,0.007642736333840718
10782,360835.0,0.007644999266372934
12373,362426.0,0.007647738600995203
7353,357406.0,0.00764802391330246
5971,356024.0,0.007648825517142566
24561,374614.0,0.0076511710581831215
6965,357018.0,0.0076534520829176595
17930,367983.0,0.00765350350696877
13575,363628.0,0.007653782443938636
23343,373396.0,0.007654692587348075
14665,364718.0,0.00765858436755896
15603,365656.0,0.00766048420128623
5116,355169.0,0.007660673512203439
18802,368855.0,0.007661158736596251
1251,351304.0,0.007671152533197844
11206,361259.0,0.007674056708841006
23435,373488.0,0.007678812207329122
11884,361937.0,0.00767984338065287
5828,355881.0,0.007687901277385201
13518,363571.0,0.0076906321725960965
12811,362864.0,0.0076973630947042146
8821,358874.0,0.007703424369481489
17029,367082.0,0.007711629645891559
20760,370813.0,0.007713794005473252
9490,359543.0,0.007715740263831427
12592,362645.0,0.0077235100803298064
22857,372910.0,0.0077322675421860314
19729,369782.0,0.007745332358983959
3196,353249.0,0.0077467490115498755
22204,372257.0,0.007746999859703715
5467,355520.0,0.007750230376483698
3892,353945.0,0.0077601917614192216
12113,362166.0,0.007765559685351204
12809,362862.0,0.007784249851810287
3082,353135.0,0.007788500823271103
13054,363107.0,0.007790817017856878
7474,357527.0,0.007791078868631146
3564,353617.0,0.0077933903694002256
20452,370505.0,0.007793704389550111
9934,359987.0,0.007794740505575332
14460,364513.0,0.0077951599312608
9023,359076.0,0.007796168875474974
2612,352665.0,0.007803339461802062
17744,367797.0,0.007805544488156813
5218,355271.0,0.007807042131931309
15619,365672.0,0.007807935448137941
24884,374937.0,0.007810135215722468
1678,351731.0,0.007817264583112953
2465,352518.0,0.00781898385649468
11464,361517.0,0.007820105288023713
21611,371664.0,0.007822044555829478
3215,353268.0,0.007829973166456774
23777,373830.0,0.00783113954861668
22884,372937.0,0.007833340275601869
19448,369501.0,0.007833662668147529
12198,362251.0,0.007834875681980442
22908,372961.0,0.00784120486662546
16947,367000.0,0.007841266072129578
2014,352067.0,0.007852291523476503
18534,368587.0,0.007860172883945287
20378,370431.0,0.0078636417185572
2783,352836.0,0.007865638760114285
14797,364850.0,0.007873636247226359
13202,363255.0,0.007878014171007017
14231,364284.0,0.007880576673185358
9655,359708.0,0.007882612326793468
15065,365118.0,0.007886174098818853
3060,353113.0,0.007888350148695981
9708,359761.0,0.007891014904943473
1903,351956.0,0.007894688759997423
11038,361091.0,0.00789561442694955
9939,359992.0,0.00789661013409405
17277,367330.0,0.007897640016517687
11477,361530.0,0.007901404968015282
1840,351893.0,0.007903506743074964
20517,370570.0,0.007904162723169267
20671,370724.0,0.00790836326042723
24535,374588.0,0.007909241888354372
7643,357696.0,0.007911690478798071
1682,351735.0,0.007916615532825034
5832,355885.0,0.00791952964273469
11855,361908.0,0.007929895295262383
801,350854.0,0.007930985977683689
5684,355737.0,0.007932156274112836
20436,370489.0,0.00793321417085323
21575,371628.0,0.007933432028356491
21593,371646.0,0.007940500608800137
6659,356712.0,0.007941645889738403
11254,361307.0,0.007947950961999363
4325,354378.0,0.007950383285301503
3126,353179.0,0.00795655086696194
22043,372096.0,0.007960477331580429
5756,355809.0,0.007963487674538694
6219,356272.0,0.007966122209890725
2208,352261.0,0.007966815700403638
10448,360501.0,0.00797055298913991
3112,353165.0,0.007984296175903053
2297,352350.0,0.007985572001914368
13564,363617.0,0.00799060798088403
3390,353443.0,0.007993047598120211
1844,351897.0,0.007998542786831382
15259,365312.0,0.007998957567162531
10870,360923.0,0.007999322000719877
1502,351555.0,0.00800061814291795
9957,360010.0,0.008002534391103237
16912,366965.0,0.008006945047868643
23870,373923.0,0.008010629596364536
14599,364652.0,0.008016976343301691
13860,363913.0,0.008019172786066607
24638,374691.0,0.008023910719591423
10145,360198.0,0.008038752079085236
24420,374473.0,0.008039698833568207
14007,364060.0,0.008041005301996267
1597,351650.0,0.00804619373271595
47,350100.0,0.008048035388486072
12090,362143.0,0.008053155653918067
2787,352840.0,0.008057387968099704
7835,357888.0,0.008059775184636473
472,350525.0,0.00806084016484163
16241,366294.0,0.008061781045121306
15332,365385.0,0.00806628625948585
16760,366813.0,0.008067156901620402
23974,374027.0,0.008069301271937657
3904,353957.0,0.008077577431199663
20088,370141.0,0.008079120397477213
14147,364200.0,0.008085377379553942
14029,364082.0,0.008088580545853243
21478,371531.0,0.008092601529716841
178,350231.0,0.008094552934332892
11162,361215.0,0.008100022092863783
4407,354460.0,0.00810517198575835
19567,369620.0,0.008108305004871579
386,350439.0,0.008119119578350377
11570,361623.0,0.008127701704506987
1940,351993.0,0.008130730252318504
2466,352519.0,0.008131672643327585
6076,356129.0,0.008136085397901218
3967,354020.0,0.008138254576796407
12330,362383.0,0.008142028509941952
21711,371764.0,0.008143951997117307
10476,360529.0,0.008152614015621418
7810,357863.0,0.008154257436231464
7687,357740.0,0.008158224254369344
17295,367348.0,0.008158885469884108
10246,360299.0,0.00816092602240714
9579,359632.0,0.008163614392971023
16988,367041.0,0.008166718796829049
10147,360200.0,0.008173569631276125
5721,355774.0,0.008178405062429025
11562,361615.0,0.008182286914999212
15053,365106.0,0.008183822629066678
9045,359098.0,0.008190427169990865
2774,352827.0,0.00819394513442204
16720,366773.0,0.008196359482076046
13508,363561.0,0.008199559985091396
22034,372087.0,0.008200755956984274
13414,363467.0,0.008203299194403445
10518,360571.0,0.008206732117728203
13578,363631.0,0.008207351090483971
18873,368926.0,0.00821273978018287
11091,361144.0,0.00821274525630388
7195,357248.0,0.008213079759462914
7231,357284.0,0.008213622719562049
18714,368767.0,0.008216857524504071
18390,368443.0,0.008216977658856801
12854,362907.0,0.008217952906776533
10801,360854.0,0.008223297958252803
144,350197.0,0.008226077295033194
8031,358084.0,0.008231780042504609
20908,370961.0,0.008234411583916287
2641,352694.0,0.008235758079728775
18830,368883.0,0.008243120337963993
6426,356479.0,0.008243168558032667
17781,367834.0,0.008244866506826095
928,350981.0,0.008246558095149332
16526,366579.0,0.00825458239258177
1566,351619.0,0.008256451329033793
13257,363310.0,0.008263820927084562
1862,351915.0,0.008271297135257299
2189,352242.0,0.008278235242923508
6813,356866.0,0.008278344696874747
18760,368813.0,0.008279032905027996
9251,359304.0,0.00828171391527106
9686,359739.0,0.008285795565167951
3179,353232.0,0.008290282306312175
21918,371971.0,0.008299826256112244
17008,367061.0,0.008307840943897908
11243,361296.0,0.008308016691731448
20590,370643.0,0.008310525241978213
21622,371675.0,0.008311932961525036
10074,360127.0,0.008316194970266186
15394,365447.0,0.00831725781752591
3918,353971.0,0.008317674351416112
14750,364803.0,0.008319731678733846
17525,367578.0,0.008325033077523584
16948,367001.0,0.008341851236098789
13765,363818.0,0.008343123976336362
22174,372227.0,0.008358317803298066
15133,365186.0,0.008360074614246222
16936,366989.0,0.008361838202451925
9570,359623.0,0.008369672076104239
13211,363264.0,0.00836970092430952
14987,365040.0,0.008376807994311047
23586,373639.0,0.008379692662232745
16710,366763.0,0.008380148023128975
14229,364282.0,0.00839000074213988
24080,374133.0,0.008390767595438916
14064,364117.0,0.00839533027650427
14859,364912.0,0.00839596670245603
22897,372950.0,0.008400300105606629
11967,362020.0,0.008402169859331702
14645,364698.0,0.00840318427390888
19017,369070.0,0.008403235449177121
3323,353376.0,0.008404542288240177
23403,373456.0,0.008405414122459392
19248,369301.0,0.008417400358682922
930,350983.0,0.008417849135225853
22647,372700.0,0.008418457538844695
658,350711.0,0.008429256338110105
24837,374890.0,0.00843088098690307
17387,367440.0,0.008432479873394853
20538,370591.0,0.008435454937635261
19004,369057.0,0.008437160111921839
12102,362155.0,0.00843766258137527
7438,357491.0,0.008437828573061773
24866,374919.0,0.008454204242946893
9432,359485.0,0.008458660684804137
22351,372404.0,0.008459384965440329
6156,356209.0,0.008460008841872545
6299,356352.0,0.008461179867984267
22716,372769.0,0.008461563412237139
20333,370386.0,0.008465977374597635
21126,371179.0,0.00847207333681883
20403,370456.0,0.00847580322233226
17247,367300.0,0.008478630081242673
23312,373365.0,0.008478778301359909
21531,371584.0,0.008479912069224344
10231,360284.0,0.00848011734508195
22102,372155.0,0.008481777157305703
21625,371678.0,0.008487225924448592
20003,370056.0,0.008488757075264915
422,350475.0,0.008493492359400298
13488,363541.0,0.008496618441551099
14564,364617.0,0.008497628742112585
14385,364438.0,0.008502826319708287
21040,371093.0,0.008512641788492979
7928,357981.0,0.008516427898286117
19354,369407.0,0.008516808213762678
10802,360855.0,0.008523073258669755
15175,365228.0,0.008532061558543266
17000,367053.0,0.00853808746280386
16432,366485.0,0.00854542712783127
9684,359737.0,0.008547117915629426
16540,366593.0,0.008568765777036049
12144,362197.0,0.008572824152052105
23349,373402.0,0.008576916971619712
23301,373354.0,0.008577298787658985
21725,371778.0,0.008577584314072705
17058,367111.0,0.008587238232017121
22782,372835.0,0.008587399686592414
14922,364975.0,0.008587924852951567
13509,363562.0,0.00858910629264803
16593,366646.0,0.008600189380688508
18617,368670.0,0.008604256925767436
19233,369286.0,0.008607020573906148
21320,371373.0,0.008612206553269972
9165,359218.0,0.008612943682744931
7929,357982.0,0.008619879398456777
7357,357410.0,0.008620244390912624
8409,358462.0,0.008622595356670417
15375,365428.0,0.008623263039495292
491,350544.0,0.008630219335553385
9414,359467.0,0.008635967998813802
22704,372757.0,0.008646539234119812
21506,371559.0,0.008647215021443059
3238,353291.0,0.008647814589633504
2473,352526.0,0.008649323545557945
23981,374034.0,0.008653592471415466
16301,366354.0,0.008653919021570176
24729,374782.0,0.008654879069360494
7433,357486.0,0.00865985102759205
12637,362690.0,0.008661978023198008
299,350352.0,0.00866641286837429
19934,369987.0,0.008669738883165547
6865,356918.0,0.008672532142307976
11426,361479.0,0.008677678564602075
3549,353602.0,0.008684781190949111
22293,372346.0,0.008685786040485626
18336,368389.0,0.008688892572086684
21311,371364.0,0.008693546629199241
19775,369828.0,0.008694121435764965
11033,361086.0,0.008694610842458142
24636,374689.0,0.008704467291454743
16436,366489.0,0.008705797780096381
184,350237.0,0.008708374821506893
11011,361064.0,0.008713644864837628
11096,361149.0,0.008714213586420414
3450,353503.0,0.008714371667470367
18997,369050.0,0.008715695591088304
2185,352238.0,0.008731956816086362
19585,369638.0,0.008740182957989569
18633,368686.0,0.00874102980741447
22291,372344.0,0.008741202377014064
10916,360969.0,0.008742722860599402
22892,372945.0,0.008747918015160854
14985,365038.0,0.008757045011338952
7260,357313.0,0.00877051984456424
45,350098.0,0.008775889748815375
13505,363558.0,0.008782953741172004
12327,362380.0,0.008785672778742813
24887,374940.0,0.008786211562330013
13971,364024.0,0.008786769959244529
2195,352248.0,0.008788695041421449
1265,351318.0,0.00878970540405715
8256,358309.0,0.008790803576961478
854,350907.0,0.008791738082619538
20676,370729.0,0.00879493121939217
24315,374368.0,0.008795377296178243
21252,371305.0,0.008796850600135584
10749,360802.0,0.008800227829972146
3597,353650.0,0.008801325679795807
10368,360421.0,0.008801820749193385
18430,368483.0,0.008803162679902148
17382,367435.0,0.008807027762820734
3889,353942.0,0.008810607456145493
5122,355175.0,0.00881357014121673
4579,354632.0,0.008824064331639162
23531,373584.0,0.008824843238743616
8016,358069.0,0.008830093734864871
15140,365193.0,0.00884073761066134
16233,366286.0,0.008841282167940638
4372,354425.0,0.008849060605423105
5094,355147.0,0.008863074131771755
22026,372079.0,0.008868645411737238
16482,366535.0,0.0088702071948395
